Country,Name,Source,Location,Capacity,Status,Start,Owner,Capital,HQ,Link,Latitude,Longitude
Brazil,Complexo Alex,Solar,Tabuleiro do Norte. Limoeiro do Norte (CE),278,Under construction,Indeterminado,Elera Renováveis,Private,Rio de Janeiro (Brazil),https://canalenergia.com.br/noticias/53171785/reivax-fornecera-equipamentos-para-parque-solar-da-elera https://www.elera.com/arquivo/novo/Meio%20Ambiente/Complexo%20Solar%20ALEX%20-%20Programa%20de%20Gest%C3%A3o%20de%20Recursos%20Hidricos.pdf,-5.24290278,-38.00106283
Brazil,Altitude 1-15,Solar,Parnaguá (PI),659.71,Planned,Indeterminado,Riacho da Serra Energia S.A.,Private,Rio de Janeiro (Brazil),https://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?jornal=515&pagina=105&data=08/04/2021&captchafield=firstAccess,-10.6024,-44.44929167
Brazil,Riacho da Serra,Solar,Paranaguá (PI),888,Planned,Indeterminado,Riacho da Serra Energia S.A.,Private,Rio de Janeiro (Brazil),https://abrapch.org.br/2021/04/diario-oficial-uniao-08-04-2021/,-10.68521667,-44.7002
Brazil,Complexo Janaúba,Solar,Janaúba (MG),1200,Under construction,Indeterminado,Elera Renováveis,Private,Rio de Janeiro (Brazil),https://www.canalenergia.com.br/noticias/53173541/elera-renovaveis-e-liasa-selam-contrato-de-autoproducao-para-o-projeto-solar-janauba,-15.943117,-43.491981
Brazil,Curva dos Ventos,Wind,Igaporã (BA),56.4,Operational,2017,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/our-projects,-13.91798451,-42.62044581
Brazil,Modelo,Wind,João Câmara (RN),56.5,Operational,2014,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/our-projects,-5.433116,-35.890719
Brazil,Cristal,Wind,Cafarnaum (BA),89.7,Operational,2017,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/our-projects,-11.793699,-41.397274
Brazil,Serra Azul,Wind,Cafarnaum. Mulungu do Morro (BA),118,Operational,2015,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/our-projects,-11.89343089,-41.45833065
Brazil,Morro do Chapéu,Wind,Morro do Chapéu (BA),172,Operational,2018,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/our-projects,-11.58741408,-41.22852865
Brazil,Cumaru,Wind,São Miguel do Gostoso. Pedra Grande (RN),206,Under construction,Indeterminado,Enel Green Power,Private,Rome (Italy),https://www.enel.com.br/pt-ceara/Espalhe_Energia_Verde/parque-eolico-cumaru.html,-5.18127369,-35.78058945
Brazil,Delfina,Wind,Campo Formoso (BA),209.4,Operational,2017,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/our-projects,-10.03694564,-40.95861817
Brazil,Lagoa dos Ventos,Wind,Lagoa do Barro do Piauí. Queimada Nova. Dom Inocêncio (PI),653.55,Operational,2021,Enel Green Power,Private,Rome (Italy),https://www.canalenergia.com.br/noticias/53166950/eolicas-no-piaui-recebem-autorizacao-para-operacao-comercial,-8.71592499,-41.42087958
Brazil,Horizonte MP,Solar,Tabocas do Brejo Velho (BA),103.4,Operational,2018,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/our-projects,-12.60903827,-44.08514302
Brazil,Ituverava,Solar,Tabocas do Brejo Velho (BA),254.1,Operational,2017,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/countries/south-america/brazil,-12.587325,-44.10687778
Brazil,São Gonçalo,Solar,São Gonçalo do Gurguéia (PI),608,Operational,2020,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/pt/nossos-projetos https://www.portalsolar.com.br/blog-solar/energia-renovavel/EUAina-solar-de-50-mw-da-enel-inicia-operacao-comercial-no-pais.html https://www.canalenergia.com.br/noticias/53163983/enel-green-power-finaliza-expansao-de-133-mw-solares-no-piaui,-10.10989365,-45.26391746
Brazil,Complexo Eólico Guirapá,Wind,Pindaí e Caetité (BA),170.2,Operational,2016,Ferbasa,Private,Salvador (Brazil),http://www.ferbasa.com.br/conteudo_pti.asp?idioma=0&conta=45&tipo=66683,-14.41988897,-42.62872019
Brazil,Complexo Echo 5,Wind,Sobradinho (BA). Jardim de Angicos (RN),53,Operational,2018,Echoenergia,Private,São Paulo (Brazil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-5/,-5.53873532,-35.9957913
Brazil,Brasventos Eolo,Wind,Galinhos (RN),58.5,Operational,2014,AES Brasil,Private,São Paulo (Brazil),https://www.forbes.com.br/negocios/2020/08/aes-tiete-faz-acordo-com-j-malucelli-para-comprar-parques-eolicos-no-rn-por-r-650-mi/,-5.10086936,-36.20204622
Brazil,Canoa Quebrada,Wind,Aracati (CE),58.8,Operational,2010,CPFL Renováveis,Private,São Paulo (Brazil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-4.46705037,-37.75771695
Brazil,Complexo Eólico São Benedito,Wind,São Miguel do Gostoso (RN),58.8,Operational,2016,CPFL Renováveis,Private,São Paulo (Brazil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.22620707,-35.78523117
Brazil,Complexo EurEUA,Wind,João Câmara (RN),60,Operational,2014,CPFL Renováveis,Private,São Paulo (Brazil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.36511687,-35.86185285
Brazil,Rei dos Ventos 3,Wind,Galinhos (RN),60.1,Operational,2014,AES Brasil,Private,São Paulo (Brazil),https://www.forbes.com.br/negocios/2020/08/aes-tiete-faz-acordo-com-j-malucelli-para-comprar-parques-eolicos-no-rn-por-r-650-mi/,-5.121215,-36.163266
Brazil,Miassaba 3,Wind,Macau (RN),68.47,Operational,2014,AES Brasil,Private,São Paulo (Brazil),http://www.doisa.com/portfolio/parque-eolico-miassaba-iii https://www.canalenergia.com.br/noticias/53156526/aes-brasil-conclui-compra-de-eolicas-no-rn,-5.12202,-36.476592
Brazil,Complexo Echo 7,Wind,Serra do Mel (RN),76,Operational,2020,Echoenergia,Private,São Paulo (Brazil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-7/,-5.09730598,-37.10533935
Brazil,Mangue Seco,Wind,Gumaré (RN),78,Operational,2011,Vinci Energia,Private,São Paulo (Brazil),https://www.vincienergia.com.br/o-fundo/portfolio/,-5.17395459,-36.3023717
Brazil,Complexo Macacos I,Wind,João Câmara (RN),78.02,Operational,2014,CPFL Renováveis,Private,São Paulo (Brazil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.41199132,-35.84833061
Brazil,Complexo Echo 4,Wind,Pedra Preta. Jardim de Angicos. João Câmara e Cerro Corá (RN),85,Operational,2017,Echoenergia,Private,São Paulo (Brazil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-4/,-5.49281996,-36.00362986
Brazil,Complexo Papagaios,Wind,Acaraú. Itarema (CE),87,Operational,2014,Energimp,Private,São Paulo (Brazil),https://energimp.com.br/geracao-e-parques/,-2.88526007,-39.98390256
Brazil,Complexo Echo 1,Wind,Sobradinho. João Câmara (RN),88,Operational,2012,Echoenergia,Private,São Paulo (Brazil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-1/,-5.41830211,-35.98613113
Brazil,Complexo Bom Jardim da Serra,Wind,Bom Jardim da Serra (SC),93,Operational,2011,Energimp,Private,São Paulo (Brazil),https://energimp.com.br/geracao-e-parques/,-28.473939,-49.606296
Brazil,Complexo Echo 6,Wind,Serra do Mel (RN),97,Under construction,Indeterminado,Echoenergia,Private,São Paulo (Brazil),https://www.echoenergia.com.br/en/nossos-ativos/,-5.085554,-37.074243
Brazil,Aracati,Wind,Aracati (CE),98.7,Operational,2018,Alupar,Private,São Paulo (Brazil),http://www.alupar.com.br/faq/eolicas/,-4.59210157,-37.7139473
Brazil,Complexo Echo 3,Wind,Serra do Mel (RN),101,Operational,2020,Echoenergia,Private,São Paulo (Brazil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-3/,-5.13275004,-37.02206593
Brazil,Corredor do Senandes,Wind,Rio Grande (RS),108,Operational,2015,Grupo NC,Private,São Paulo (Brazil),https://revistamodal.com.br/siemens-ganha-licitacao-para-contrato-de-om-do-complexo-eolico-corredor-dos-senandes/,-32.36886667,-52.342
Brazil,Complexo Campos dos Ventos,Wind,João Câmara. São Miguel do Gostoso. Parazinho (RN),115,Operational,2016,CPFL Renováveis,Private,São Paulo (Brazil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.35434917,-35.93354673
Brazil,Complexo Atlântica,Wind,Palmares do Sul (RS),120,Operational,2013/2014,CPFL Renováveis,Private,São Paulo (Brazil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-30.32652811,-50.32337885
Brazil,Complexo Água Doce,Wind,Água Doce (SC),129,Operational,2011,Energimp,Private,São Paulo (Brazil),https://energimp.com.br/geracao-e-parques/,-26.61226387,-51.74013755
Brazil,Complexo Echo 2,Wind,Lagoa Nova. Santana dos Matos. Bodó. Cerro Corá. Tenente Laurentino Cruz (RN),132,Operational,2016,Echoenergia,Private,São Paulo (Brazil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-2/,-6.02493709,-36.51203738
Brazil,Complexo Ventos de Tianguá,Wind,Tianguá (CE),141,Operational,2016,Echoenergia,Private,São Paulo (Brazil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-tiangua/,-3.87952688,-41.15337075
Brazil,Delta do Piauí,Wind,Parnaíba. Ilha Grande (PI),144.8,Operational,2014,Ômega,Private,São Paulo (Brazil),https://omegaenergia.com.br/omega-geracao,-2.81660337,-41.78222169
Brazil,Complexo Morro dos Ventos,Wind,João Câmara. Parazinho (RN),145.2,Operational,2014,CPFL Renováveis,Private,São Paulo (Brazil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.37436111,-35.86825
Brazil,Folha Larga Sul,Wind,Campo Formoso (BA),151,Operational,2020,Casa dos Ventos,Private,São Paulo (Brazil),https://casadosventos.com.br/projetos/,-10.47361786,-40.52396426
Brazil,Complexo Bons Ventos,Wind,Aracati (CE),50,Operational,2008/2010,CPFL Renováveis,Private,São Paulo (Brazil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-4.560508041,-37.76995674
Brazil,Complexo Chuí,Wind,Santa Vitória do Palmar e Chuí (RS),161,Operational,2015,Ômega,Private,São Paulo (Brazil),http://www.omegageracao.com.br/governanca/visao-geral/,-33.65944302,-53.40028553
Brazil,Ventos Potiguares,Wind,Pedra Grande e São Miguel do Gostoso (PB),170,Operational,2020,Serveng,Private,São Paulo (Brazil),http://www.gruposerveng.com.br/negocios/energia,-5.07267646,-35.888
Brazil,Santa Clara,Wind,Parazinho (RN),188.5,Operational,2014,CPFL Renováveis,Private,São Paulo (Brazil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.2431668,-35.89882636
Brazil,Complexo Ventos do Piauí I,Wind,Curral Novo do Piauí (PI),205.9,Operational,2017,Votorantim Energia/CPP Investments,Private,São Paulo (Brazil),https://www.venergia.com.br/noticias/noticias/,-8.00310577,-40.61146999
Brazil,Complexo SIIF,Wind,Beberibe. Camocim. Amontada (CE),210,Operational,2008,CPFL Renováveis,Private,São Paulo (Brazil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-3.01786515,-39.67407147
Brazil,Complexo Ventos de São Clemente,Wind,Caetés. Venturosa. Pedras. Capoeiras (PE),233,Operational,2016,Echoenergia,Private,São Paulo (Brazil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-sao-clemente/,-8.714265,-36.733158
Brazil,Complexo Assuruá,Wind,Gentio do Ouro,353,Operational,2016,Omega,Private,São Paulo (Brazil),http://www.omegageracao.com.br/governanca/visao-geral/,-11.04747424,-42.6875994
Brazil,Complexo Ventos do Araripe III,Wind,Curral Novo do Piauí. Simões (PI). Arapina (PE),357.9,Operational,2017,Votorantim Energia/CPP Investments,Private,São Paulo (Brazil),https://www.venergia.com.br/noticias/noticias/,-7.74295701,-40.67521794
Brazil,Complexo Alto Sertão II,Wind,Guanambi. Igaporã. Pindaí e Caetité (BA),386.1,Operational,2014,AES Brasil,Private,São Paulo (Brazil),https://www.canalenergia.com.br/noticias/53029050/aes-tiete-conclui-aquisicao-do-complexo-eolico-alto-sertao-ii,-14.12959332,-42.55965544
Brazil,Delta do Maranhão,Wind,Paulino Neves. Barreirinhas (MA),426,Operational,2019,Ômega,Private,São Paulo (Brazil),https://omegaenergia.com.br/omega-geracao,-2.69809176,-42.58916916
Brazil,Complexo Ventos de São Vitor,Wind,Xique-xique. Itaguaçu da Bahia (BA),465,Under construction,Indeterminado,Essentia Energia,Private,São Paulo (Brazil),https://atarde.uol.com.br/bahia/noticias/2154076-essentia-energia-anuncia-implantacao-do-primeiro-parque-eolico-do-grupo-na-bahia,-10.9562976,-42.56218063
Brazil,Ventos de Santa Léia,Wind,São Tomé. Lajes. Caiçara do Rio do Vento (RN),504,Planned,Indeterminado,Casa dos Ventos,Private,São Paulo (Brazil),http://www.anacebrasil.org.br/noticias/conta-covid-aneel-libera-r-5026-milhoes-para-33-concessionarias/,-5.86945397,-36.13757046
Brazil,Complexo Tucano,Wind,Tucano. Biritinga. Araci (BA),582.8,Planned,Indeterminado,AES Brasil,Private,São Paulo (Brazil),https://www.canalenergia.com.br/noticias/53164555/aes-brasil-inicia-as-obras-do-complexo-eolico-tucano-na-bahia,-11.32945525,-38.80453795
Brazil,Complexo Ventos de São Ricardo,Wind,Lajes (RN),632.4,Planned,Indeterminado,Casa dos Ventos,Private,São Paulo (Brazil),https://canalenergia.com.br/noticias/53155652/aneel-outorga-6324-mw-eolicos-como-producao-independente-no-rn,-5.80942547,-36.23400574
Brazil,Complexo Rio do Vento,Wind,Campo Formoso (BA),1038,Under construction,Indeterminado,Casa dos Ventos,Private,São Paulo (Brazil),https://canalenergia.com.br/noticias/53173203/casa-dos-ventos-inicia-energizacao-de-subestacao-coletora-do-complexo-rio-do-vento https://agenciadenoticias.bndes.gov.br/detalhe/noticia/Dois-novos-parques-eolicos-no-RN-produzirao-energia-limpa-e-renovavel-para-242-mil-residencias/,-10.44202226,-40.46165762
Brazil,Complexo Serra das Vacas,Wind,Paranatama (PE),142,Operational,2017,PEC Energia / Companhia Hidro Elétrica do São Francisco (Chesf),Misto,São Paulo (Brazil),https://www.pecenergia.com.br/serra-das-vacas.html,-8.91557238,-36.77560354
Brazil,Alegria,Wind,Guamaré (RN),151.8,Operational,2011,Multiner / Eólica Administração e Participações Ltda,Private,São Paulo (Brazil),http://www.multiner.com.br/EUAina-eolica/,-5.12430556,-36.38330556
Brazil,Complexo Serra da Babilônia,Wind,Morro do Chapéu. Várzea Nova (BA),223,Under construction,Indeterminado,PEC Energia / Rio Energy,Private,São Paulo (Brazil),https://www.pecenergia.com.br/serra-da-babilonia.html,-11.1203576,-41.32421958
Brazil,Complexo Serra da Babilônia,Wind,Morro do Chapéu. Várzea Nova (BA),223,Operational,2018,PEC Energia / Rio Energy,Private,São Paulo (Brazil),https://www.pecenergia.com.br/serra-da-babilonia.html,-11.066677,-41.328388
Brazil,Complexo Ouroeste,Solar,Ouroeste (SP),144.1,Operational,2019,AES Brasil,Private,São Paulo (Brazil),https://ri.aesbrasil.com.br/show.aspx?idCanal=rki2Xo6dxMTFJtU5Lw5u0Q==,-19.88391425,-50.38202221
Brazil,Complexo Guaimbê,Solar,Guaimbê (SP),150,Operational,2019,AES Brasil,Private,São Paulo (Brazil),https://ri.aesbrasil.com.br/show.aspx?idCanal=rki2Xo6dxMTFJtU5Lw5u0Q==,-21.88835028,-49.87285667
Brazil,Complexo Sol do Sertão,Solar,Oliveira dos Brejinhos (BA),474,Under construction,Indeterminado,Essentia Energia,Private,São Paulo (Brazil),http://essentiaenergia.com.br/nossos-projetos/ https://www.eet.eng.br/comeca-a-construcao-do-complexo-sol-do-sertao-na-bahia/,-12.31173611,-42.61910278
Brazil,Futura III,Solar,Juazeiro (BA),1620,Under construction,Indeterminado,Focus Energia,Private,São Paulo (Brazil),https://www.focEUAenergia.com.br/geracao-de-energia/ https://www.arandanet.com.br/revista/fotovolt/noticia/1670-FocEUA-vai-implantar-megacomplexo-solar-em-Juazeiro.html,-9.68698611,-40.67313888
Brazil,Solar Newen Bahia,Solar,Barreiras (BA),2013,Planned,Indeterminado,Newen New Energies,Private,São Paulo (Brazil),http://newenergies.com.br/en/,-12.15773056,-44.72370833
Brazil,Complexo Futura,Solar,Juazeiro (BA),3000,Planned,Indeterminado,Focus Energia,Private,São Paulo (Brazil),http://infosolar.com.br/mercado/projetos/focEUA-energia-avanca-na-estruturacao-de-complexo-solar-na-bahia,-9.67490214,-40.72177173
Brazil,Complexo Coremas,Solar,Coremas (PB),93,Operational,2019,Rio Alto Energia / Nordic Power Partners,Private,São Paulo (Brazil),https://www.portalsolar.com.br/blog-solar/energia-renovavel/desenvolvida-pela-weg-terceira-EUAina-do-complexo-solar-coremas-e-inaugurada.html,-6.9472175,-37.99384389
Brazil,Complexo São Benedito,Wind,Touros (RN),56.7,Operational,2016,CPFL Renováveis,Private,São Paulo (Brazil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.29366049,-35.78931672
Brazil,Santa Vitória do Palmar,Wind,Santa Vitória do Palmar (RS),207,Operational,2017,CGN Energy International Holdings co.,Estatal,Shenzen (China),http://atlanticenergias.com.br/parques-eolicos/complexo-eolico-santa-vitoria-do-palmar/,-33.1184613,-52.90003523
Brazil,Complexo Tanque Novo,Wind,Tanque Novo. Caetité (BA),159.2,Planned,Indeterminado,CGN Energy International Holdings co.,Estatal,Shenzhen (China),http://atlanticenergias.com.br/cgn-brasil-energia-investe-r-1-bilhao-em-novo-empreendimento-na-ba/,-13.47775445,-42.57797775
Brazil,Morrinhos,Wind,Campo Formoso (BA),180,Operational,2015,CGN Energy International Holdings co.,Estatal,Shenzhen (China),http://www.cgnei.com/encgninde/qqxm/qqxmfb.shtml,-10.56956163,-40.62858262
Brazil,Complexo Lagoa do Barro,Wind,Lagoa do Barro do Piauí (PI),195,Operational,2018,CGN Energy International Holdings co.,Estatal,Shenzhen (China),http://atlanticenergias.com.br/parques-eolicos/complexo-eolico-lagoa-do-barro/,-8.68413507,-41.62373545
Brazil,Complexo Lapa,Solar,Bom JesEUA da Lapa (BA),158,Operational,2017,CGN Energy International Holdings co.,Private,Shenzhen (China),http://www.cgnei.com/encgninde/qqxm/qqxmfb.shtml,-13.32012498,-43.36821103
Brazil,Complexo Nova Olinda,Solar,Ribeira do Piauí (PI),292,Operational,2017,CGN Energy International Holdings co.,Private,Shenzhen (China),http://www.cgnei.com/encgninde/qqxm/qqxmfb.shtml,-8.21653122,-42.53818101
Brazil,Complexo Apodi,Solar,Quixeré (CE),162,Operational,2018,Equinor / Scatec Solar,Private,Oslo (Norway),https://www.equinor.com.br/pt/noticias/complexo-solar-apodi-entra-em-operacao-comercial.html,-5.044,-37.79717499
Brazil,Complexo Renascença,Wind,Parazinho (RN),150,Operational,2014,Elera,Private,Toronto (Canadá),https://www.elera.com/arquivo/novo/Relatorio%20Anual/Relatorio%20de%20SEUAtentabilidade%202019.pdf,-5.29529905,-35.89572144
Chile,Techos De Altamira,Solar,Peñalolén,0.15,Operational,2014,Energías Del Futuro,Private,Santiago de Chile (Chile),,-33.47911,-70.53801
Chile,Piloto Solar Cardones,Solar,Copiapó,0.39,Operational,2017,Central Cardones,Private,Santiago de Chile (Chile),,-27.59346,-70.44039
Chile,Pica,Solar,Pica,0.6,Operational,2016,Pmgd Pica Pilot,Private,Santiago de Chile (Chile),https://www.openstreetmap.org/way/724649855,-20.49914,-69.44916
Chile,Ñilhue,Solar,Catemu,1.1,Operational,2016,Gestel Ingenieria,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/947989167,-32.71049415,-70.92635507
Chile,Sdgx01,Solar,Andacollo,1.25,Operational,2013,Sdgx01,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724641374,-30.2270017,-71.09264199
Chile,Cordillerilla Solar,Solar,Curicó,1.32,Operational,2017,Teatinos Energia S.A.,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724650266,-35.16273,-71.13276
Chile,La Silla,Solar,La Higuera,1.53,Operational,2016,Parque Eólico Renaico,Private,Santiago de Chile (Chile),http://www.emb.cl/electroindustria/articulo.mvc?xid=2910&ni=innovador-parque-fotovoltaico-en-el-observatorio-la-silla,-29.25074626,-70.73665385
Chile,Norte Chico,Solar,Los Vilos,1.95,Operational,2019,Acotango De Verano Spa,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/947989176,-32.09905,-71.16604
Chile,Lomas Coloradas,Solar,Combarbalá,1.99,Operational,2014,Psf Lomas Coloradas,Private,Santiago de Chile (Chile),http://energiaabierta.cl/electricidad/,-31.18638,-71.02255
Chile,Pama,Solar,Combarbalá,1.99,Operational,2014,Psf Pama,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/343095749,-31.1948,-71.03102
Chile,El Águila,Solar,Arica,2,Operational,2018,Engie,Private,Santiago de Chile (Chile),,-18.49029444,-69.91666436
Chile,Casas Blancas,Solar,Coquimbo,2,Operational,Undetermined,Undetermined,Undetermined,Santiago de Chile (Chile),http://energiaabierta.cl/electricidad/,-31.195,-71.0308
Chile,Alto Baguales,Wind,Aisén,2,Operational,2011,Empresa Electrica De Aysen S.A.,Private,Santiago de Chile (Chile),http://energiaabierta.cl/electricidad/,-45.526,-72.1046
Chile,Altos Del Paico,Solar,El Monte,2.05,Test phase,Undetermined,Sunenergreen,Private,Santiago de Chile (Chile),https://www.openstreetmap.org/way/724641401,-33.65245,-71.05398
Chile,El Resplandor,Solar,Cabrero,2.63,Test phase,Undetermined,Impulso Solar El Resplandor Spa,Private,Santiago de Chile (Chile),https://www.impulsoenergia.eu/proyectos/el-resplandor/,-37.03932794,-72.38310573
Chile,Girasoles,Solar,Curacaví,2.63,Operational,2020,Solar E Spa,Private,Santiago de Chile (Chile),,-33.42432845,-71.07952574
Chile,El Estero,Solar,Las Cabras,2.68,Operational,2019,Fotovoltaica Manzano Spa,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/947552571,-34.22034,-71.40149
Chile,Ariztía,Solar,La Ligua,2.7,Operational,2019,Fotovoltaica Ariztía Spa,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/726956898,-32.31867,-71.2737
Chile,Luna,Solar,Las Cabras,2.7,Operational,2019,Luna Energy Spa,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724821190,-34.21442,-71.40927
Chile,Jaururo Solar,Solar,La Ligua,2.72,Operational,2019,Fotovoltaica Jaururo Spa,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/947989170,-32.45394,-71.27204
Chile,Pirque,Solar,Pirque,2.74,Operational,2019,Solar Ti Cuatro Spa,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/947552585,-33.68126,-70.62247
Chile,Pilpilén,Solar,Litueche,2.75,Operational,2019,Pilpilén Spa,Private,Santiago de Chile (Chile),,-33.55888,-71.24277
Chile,La Chimba Bis,Solar,Ovalle,2.76,Operational,2020,La Chimba Bis Spa,Private,Santiago de Chile (Chile),https://www.openstreetmap.org/way/828005342#map=16/-30.6515/-71.2328,-30.6524,-71.2354
Chile,Citrino,Solar,Padre Hurtado,2.8,Operational,2019,Solar Ti Once Spa,Private,Santiago de Chile (Chile),https://tritec-intervento.cl/case_study/pmgd-citrino/#:~:text=Descripci%C3%B3n%3A.construido%20durante%20el%20a%C3%B1o%202019.,-33.56228337,-70.90110847
Chile,Esperanza,Solar,Diego de Almagro,2.87,Operational,2013,RTS Energy,Private,Santiago de Chile (Chile),,-26.29338,-69.62753
Chile,La Chapeana,Solar,Ovalle,2.91,Operational,2016,La Chapeana Spa,Private,Santiago de Chile (Chile),,-30.5148111,-71.10871286
Chile,Las Mollacas,Solar,Ovalle,2.91,Operational,2016,Las Mollacas Spa,Private,Santiago de Chile (Chile),,-30.67517783,-71.22437523
Chile,El Sauce,Solar,Las Cabras,2.94,Operational,2018,Chester Solar V,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724641409,-34.08098,-71.37381
Chile,Don Eugenio,Solar,Las Cabras,2.95,Operational,2017,GR Tiaca Spa,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/829933490,-34.26516,-71.38686
Chile,Rodeo,Solar,Catemu,2.96,Operational,2018,PV Rodeo Spa,Private,Santiago de Chile (Chile),,-32.7104,-70.92626
Chile,Peralillo,Solar,Hualañé,2.96,Operational,2018,Parronal Energy Spa,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724641412,-35.03648,-71.71004
Chile,Luders,Solar,Mostazal,2.96,Operational,2018,GR Laurel Spa,Private,Santiago de Chile (Chile),,-33.99441,-70.63167
Chile,Amparo Del Sol,Solar,Ovalle,2.96,Operational,2018,Parque Solar Amparo Del Sol Spa,Private,Santiago de Chile (Chile),https://acesol.cl/component/spsimpleportfolio/item/156-amparo-del-sol.html#:~:text=Parque%20Solar%20Amparo%20del%20Sol.excedentes%20de%20energ%C3%ADa%20al%20SEN.,-30.61220625,-71.32855531
Chile,Villa Prat,Solar,Sagrada Familia,2.96,Operational,2018,Villa Prat Energy Spa,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724650357,-35.1127,-71.62802
Chile,La Manga,Solar,San Pedro,2.96,Operational,2017,La Manga Energy Spa,Private,Santiago de Chile (Chile),,-33.9130922,-71.57331829
Chile,Santa Laura,Solar,Cabildo,2.97,Operational,2018,Parque Solar Santa Laura Spa,Private,Santiago de Chile (Chile),,-32.399558,-71.03220629
Chile,Calle Larga,Solar,Calle Larga,2.97,Operational,2019,PMDG Calle Larga Spa,Private,Santiago de Chile (Chile),,-35.69103006,-71.68296773
Chile,Loreto Solar,Solar,Coltauco,2.97,Operational,2019,Fotovoltaica Acacia Spa,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/947552570,-34.24332,-71.06312
Chile,Bellavista,Solar,Illapel,2.97,Operational,2016,Bellavista,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/951544507,-31.66536,-71.22216
Chile,Canesa Solar,Solar,Illapel,2.97,Operational,2019,Angela Solar Spa,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/951544509,-31.72042,-71.12937
Chile,Cuz Cuz,Solar,Illapel,2.97,Operational,2017,Parque Solar Cuz Cuz Spa,Private,Santiago de Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724790304,-31.66346,-71.21521
Chile,El Quemado,Solar,Cabildo,2.98,Operational,2018,Reden Cabildo Solar Spa,Private,Santiago de Chile (Chile),,-34.14065113,-70.69695642
Chile,Tucúquere,Solar,Catemu,2.98,Operational,2019,Tucúquere Spa,Private,Santiago de Chile (Chile),,-32.78324243,-70.9651532
Chile,El Boco,Solar,Quillota,2.98,Operational,2017,Boco Solar,Private,Santiago de Chile (Chile),,-32.8551,-71.24489
